DAY|TIME PLAYED|SONG TITLE|SONG ARTIST
2024-09-04|05:55|FIRESTONE|KYGO, CONRAD
2024-09-04|05:52|REWRITE THE STARS|JAMES ARTHUR, ANNE-MARIE
2024-09-04|05:48|SAUDADE|MIGUEL ARAÚJO, OS QUATRO E MEIA
2024-09-04|05:45|TOO SWEET|HOZIER
2024-09-04|05:41|HÁ SEMPRE UMA MÚSICA|DIOGO PIÇARRA
2024-09-04|05:37|LOCKED OUT OF HEAVEN|BRUNO MARS
2024-09-04|05:34|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-04|05:31|DEATH WISH LOVE|BENSON BOONE
2024-09-04|05:27|DANCING ON MY OWN|CALUM SCOTT
2024-09-04|05:25|MAIS AMOR|WILSON HONRADO, FILIP V-AGE, ALLAN MASSAY, LATON
2024-09-04|05:22|IT'S OK|IMAGINE DRAGONS
2024-09-04|05:19|ILLUSION|DUA LIPA
2024-09-04|05:15|PEITO|HMB
2024-09-04|05:12|AUSTIN|DASHA
2024-09-04|05:09|PRICE TAG|JESSIE J, B.O.B.
2024-09-04|05:06|FALA-ME A VERDADE|BIA CABOZ, PIRUKA
2024-09-04|05:03|FOUND YOU FIRST|ALEC BENJAMIN
2024-09-04|04:57|HO HEY|THE LUMINEERS
2024-09-04|04:53|PILLOWTALK|ZAYN
2024-09-04|04:50|CONTRA PROBABILIDADES|BISPO, JULINHO KSD
2024-09-04|04:47|EYES CLOSED|ED SHEERAN
2024-09-04|04:43|AGARRA EM MIM|ANA MOURA, PEDRO MAFAMA
2024-09-04|04:40|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-04|04:37|NÓS OS DOIS|BÁRBARA BANDEIRA
2024-09-04|04:33|STORY OF MY LIFE|ONE DIRECTION
2024-09-04|04:30|STARGAZING|MYLES SMITH
2024-09-04|04:28|TATA|SLOW J
2024-09-04|04:25|DANCE THE NIGHT|DUA LIPA
2024-09-04|04:21|SHAKE IT OFF (TAYLOR'S VERSION)|TAYLOR SWIFT
2024-09-04|04:17|FONES NOS OUVIDOS|NENA [PT]
2024-09-04|04:13|HOUDINI|EMINEM
2024-09-04|04:10|FUNERAL|TEDDY SWIMS
2024-09-04|04:05|OLÁ, SOLIDÃO|OS QUATRO E MEIA
2024-09-04|04:01|IN YOUR EYES|THE WEEKND
2024-09-04|03:58|BEAUTIFUL THINGS|BENSON BOONE
2024-09-04|03:55|TREASURE|BRUNO MARS
2024-09-04|03:51|SET FIRE TO THE RAIN|ADELE
2024-09-04|03:48|CASA|D.A.M.A., BUBA ESPINHO
2024-09-04|03:45|BELONG TOGETHER|MARK AMBOR
2024-09-04|03:43|NADA MUDA|MATHEUS PARAIZO
2024-09-04|03:40|MY UNIVERSE|COLDPLAY, BTS
2024-09-04|03:36|GAROTA|MANINHO, MARISA LIZ
2024-09-04|03:32|CLOSE TO YOU|GRACIE ABRAMS
2024-09-04|03:29|TAKE ME TO CHURCH|HOZIER
2024-09-04|03:26|OUTRO PLANETA|VIRGUL
2024-09-04|03:22|LOVE TONIGHT|SHOUSE
2024-09-04|03:18|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|03:16|DESFADO|ANA MOURA
2024-09-04|03:12|HEAVEN|CIAN DUCROT
2024-09-04|03:08|NOTHING REALLY MATTERS [AFROJACK REMIX RADIO EDIT]|MR. PROBZ
2024-09-04|03:04|ONDE VAIS|BÁRBARA BANDEIRA, CARMINHO
2024-09-04|03:01|LUCKY|HALSEY
2024-09-04|02:58|TATTOO|LOREEN
2024-09-04|02:54|FOR THE FIRST TIME|THE SCRIPT
2024-09-04|02:51|DON'T START NOW|DUA LIPA
2024-09-04|02:47|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-04|02:44|LOOK WHO'S LAUGHING NOW|BENJAMIN INGROSSO
2024-09-04|02:40|AO TEU OUVIDO|BUBA ESPINHO, BÁRBARA TINOCO
2024-09-04|02:37|SI ANTES TE HUBIERA CONOCIDO|KAROL G
2024-09-04|02:34|TAL COMO SOU|FERNANDO DANIEL
2024-09-04|02:31|WE FOUND LOVE|RIHANNA, CALVIN HARRIS
2024-09-04|02:28|WOMAN'S WORLD|KATY PERRY
2024-09-04|02:25|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-04|02:22|SNAP|ROSA LINN
2024-09-04|02:18|DUSK TILL DAWN|ZAYN, SIA
2024-09-04|02:15|AQUI|LEONOR ARROJA
2024-09-04|02:12|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-04|02:10|ROOTS|CALUM SCOTT
2024-09-04|02:06|À DERIVA|CATARINA CASTANHAS
2024-09-04|02:02|BLANK SPACE (TAYLOR'S VERSION)|TAYLOR SWIFT
2024-09-04|01:59|LOSE CONTROL|TEDDY SWIMS
2024-09-04|01:56|4 MINUTES|MADONNA, TIMBALAND, JUSTIN TIMBERLAKE
2024-09-04|01:53|NATURAL|IMAGINE DRAGONS
2024-09-04|01:49|FLY AWAY|LENNY KRAVITZ
2024-09-04|01:46|ATÉ AO FIM|MANINHO
2024-09-04|01:43|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-04|01:38|DEVIA IR (VERSÃO DA BÁRBARA)|BÁRBARA TINOCO
2024-09-04|01:33|WHAT ABOUT US|PINK
2024-09-04|01:30|NOITE|IVANDRO, VITOR KLEY
2024-09-04|01:27|SOMEBODY SAVE ME|EMINEM, JELLY ROLL
2024-09-04|01:23|ALWAYS|GAVIN JAMES
2024-09-04|01:20|HÁ SEMPRE UMA MÚSICA|DIOGO PIÇARRA
2024-09-04|01:17|AS IT WAS|HARRY STYLES
2024-09-04|01:15|WHY WHY WHY|SHAWN MENDES
2024-09-04|01:11|MELHOR DE MIM|MARIZA
2024-09-04|01:08|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-04|01:05|OPEN UP|MATT SIMONS
2024-09-04|01:02|LEMBRAS-TE DE MIM|NENA [PT], CAROLINA DE DEUS
2024-09-04|00:58|FEELSLIKEIMFALLINGINLOVE|COLDPLAY
2024-09-04|00:55|HOUDINI|DUA LIPA
2024-09-04|00:51|HOW WOULD YOU FEEL (PAEAN)|ED SHEERAN
2024-09-04|00:48|KILL BILL (ACOUSTIC)|SZA
2024-09-04|00:45|VOLTAS|FERNANDO DANIEL
2024-09-04|00:43|WAYS TO GO|ALEC BENJAMIN, KHALID
2024-09-04|00:39|É ISSO AÍ [AO VIVO]|SEU JORGE, ANA CAROLINA
2024-09-04|00:36|NUNCA ME ESQUECI DE TI|RUI VELOSO
2024-09-04|00:30|HOLD ON|ADELE
2024-09-04|00:27|WHAT DO YOU BELIEVE IN|RAG'N'BONE MAN
2024-09-04|00:24|BRUTOS DIAMANTES|BISPO, SYRO
2024-09-04|00:21|ALWAYS REMEMBER US THIS WAY|LADY GAGA
2024-09-04|00:18|BORED|BILLIE EILISH
2024-09-04|00:14|TREVO|ANAVITÓRIA, DIOGO PIÇARRA
2024-09-04|00:10|A MOMENT LIKE THIS|LEONA LEWIS
2024-09-04|00:07|COWBOYS CRY TOO|KELSEA BALLERINI, NOAH KAHAN
2024-09-04|00:03|SAY YOU WON'T LET GO|JAMES ARTHUR
2024-09-03|23:59|FAST CAR|LUKE COMBS
2024-09-03|23:55|STAY|RIHANNA, MIKKY EKKO
2024-09-03|23:51|RECOMEÇAR|FERNANDO DANIEL
2024-09-03|23:48|USED TO BE YOUNG|MILEY CYRUS
2024-09-03|23:42|WHAT IF|KATE WINSLET
2024-09-03|23:39|TU SABES|DIANA LIMA, MURTA
2024-09-03|23:35|FORTNIGHT|TAYLOR SWIFT, POST MALONE
2024-09-03|23:32|ARCADE [REMIX]|DUNCAN LAURENCE, FLETCHER
2024-09-03|23:28|CARTA [ACÚSTICO]|TIAGO BETTENCOURT
2024-09-03|23:24|SURE THING|MIGUEL
2024-09-03|23:20|A MILLION DREAMS|PINK
2024-09-03|23:17|THERE GOES MY BABY|D4VD
2024-09-03|23:13|ALL FOR YOU|CIAN DUCROT, ELLA HENDERSON
2024-09-03|23:10|ONE MINUTE YOU'RE HERE|BRUCE SPRINGSTEEN
2024-09-03|23:06|MOMENTO (UMA ESPÉCIE DE CÉU)|PEDRO ABRUNHOSA, CAT
2024-09-03|23:03|UNDER THE INFLUENCE|CHRIS BROWN
2024-09-03|22:59|CONVERSATIONS IN THE DARK|JOHN LEGEND
2024-09-03|22:55|THE ONE|KODALINE
2024-09-03|22:52|GOLDEN HOUR|JVKE
2024-09-03|22:47|SE EU NÃO TE AMASSE TANTO ASSIM|IVETE SANGALO
2024-09-03|22:43|GHOST TOWN|BENSON BOONE
2024-09-03|22:40|THINKING OUT LOUD|ED SHEERAN
2024-09-03|22:37|DEIXA-TE LEVAR|CAROLINA DE DEUS
2024-09-03|22:33|STAND BY ME|SEAL
2024-09-03|22:30|II MOST WANTED|MILEY CYRUS, BEYONCÉ
2024-09-03|22:26|CASA|FERNANDO DANIEL
2024-09-03|22:22|LOVE ME LIKE YOU DO|ELLIE GOULDING
2024-09-03|22:17|FRIENDS, LOVERS OR NOTHING|JOHN MAYER
2024-09-03|22:13|LOUCOS|MATIAS DAMÁSIO, HEBER
2024-09-03|22:09|LOVERS ROCK|SADE
2024-09-03|22:06|VAGA-LUMES|TAINÁ, TIAGO NACARATO
2024-09-03|22:03|SHALLOW|LADY GAGA, BRADLEY COOPER
2024-09-03|22:00|END OF BEGINNING|DJO
2024-09-03|21:55|FIRESTONE|KYGO, CONRAD
2024-09-03|21:51|TOO GOOD AT GOODBYES|SAM SMITH
2024-09-03|21:48|PARA SEMPRE [UNPLUGGED]|DENGAZ, SEU JORGE
2024-09-03|21:45|BEAUTIFUL THINGS|BENSON BOONE
2024-09-03|21:40|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-03|21:37|WE CAN DO BETTER|MATT SIMONS
2024-09-03|21:32|CHAKRAS|IVANDRO, JULINHO KSD
2024-09-03|21:29|THUNDER|IMAGINE DRAGONS
2024-09-03|21:27|MAIS AMOR|WILSON HONRADO, FILIP V-AGE, ALLAN MASSAY, LATON
2024-09-03|21:23|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|21:19|FLOWERS|MILEY CYRUS
2024-09-03|21:16|GAROTA|MANINHO, MARISA LIZ
2024-09-03|21:13|TACONES ROJOS|SEBASTIAN YATRA
2024-09-03|21:09|FOUND YOU FIRST|ALEC BENJAMIN
2024-09-03|21:07|COMO É LINDA|CAROLINA DESLANDES
2024-09-03|21:03|SEÑORITA|SHAWN MENDES, CAMILA CABELLO
2024-09-03|21:01|AUSTIN|DASHA
2024-09-03|20:57|JERUSALEMA [EDIT]|MASTER KG, NOMCEBO
2024-09-03|20:55|BONES|IMAGINE DRAGONS
2024-09-03|20:51|AMIGA DA MINHA MULHER|SEU JORGE
2024-09-03|20:47|HOUDINI|EMINEM
2024-09-03|20:38|DEATH WISH LOVE|BENSON BOONE
2024-09-03|20:35|HEAVEN|NIALL HORAN
2024-09-03|20:27|CONTRA PROBABILIDADES|BISPO, JULINHO KSD
2024-09-03|20:24|I FEEL IT COMING|THE WEEKND, DAFT PUNK
2024-09-03|20:20|ILLUSION|DUA LIPA
2024-09-03|20:17|PELOS CANTOS DO MUNDO|MICKAEL CARREIRA, MATIAS DAMÁSIO
2024-09-03|20:12|MIRRORS|JUSTIN TIMBERLAKE
2024-09-03|20:08|FUNERAL|TEDDY SWIMS
2024-09-03|20:05|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-03|20:02|BELONG TOGETHER|MARK AMBOR
2024-09-03|19:56|TE AMO|CALEMA
2024-09-03|19:51|CLOSE TO YOU|GRACIE ABRAMS
2024-09-03|19:48|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-03|19:41|AI SE ELE CAI|XUTOS & PONTAPÉS
2024-09-03|19:37|DIAMONDS|RIHANNA
2024-09-03|19:28|NOITE|IVANDRO, VITOR KLEY
2024-09-03|19:26|STARGAZING|MYLES SMITH
2024-09-03|19:21|HEAVEN|CIAN DUCROT
2024-09-03|19:18|FAZ BEM|BLUAY, JULINHO KSD
2024-09-03|19:15|GHOST|JUSTIN BIEBER
2024-09-03|19:11|LUCKY|HALSEY
2024-09-03|19:08|OUTRO PLANETA|VIRGUL
2024-09-03|19:05|FORGET ME|LEWIS CAPALDI
2024-09-03|18:57|JUST GIVE ME A REASON|PINK, NATE RUESS
2024-09-03|18:54|LOOK WHO'S LAUGHING NOW|BENJAMIN INGROSSO
2024-09-03|18:47|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-03|18:43|ROLLING IN THE DEEP|ADELE
2024-09-03|18:34|SHIVERS|ED SHEERAN
2024-09-03|18:25|COMO TU|BÁRBARA BANDEIRA, IVANDRO
2024-09-03|18:21|AMIGOS|PABLO ALBORÁN, MARIA BECERRA
2024-09-03|18:18|WHATEVER IT TAKES|IMAGINE DRAGONS
2024-09-03|18:13|VOLTAS|FERNANDO DANIEL
2024-09-03|18:09|BIG YELLOW TAXI|COUNTING CROWS
2024-09-03|18:06|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-03|17:54|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-03|17:50|MARIA JOANA|NUNO RIBEIRO, MARIZA, CALEMA
2024-09-03|17:43|NA ESCOLA|OS QUATRO E MEIA
2024-09-03|17:40|TOO SWEET|HOZIER
2024-09-03|17:31|EASY ON ME|ADELE
2024-09-03|17:27|DIALECTOS DA TERNURA|DA WEASEL
2024-09-03|17:23|THE REASON|HOOBASTANK
2024-09-03|17:20|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-03|17:16|MAGIC|COLDPLAY
2024-09-03|17:09|DO YOU NO WRONG|RICHIE CAMPBELL
2024-09-03|17:06|EYES CLOSED|ED SHEERAN
2024-09-03|16:55|TATA|SLOW J
2024-09-03|16:52|MOVE|ADAM PORT, STRYV, MALACHIII
2024-09-03|16:47|MOVE|ADAM PORT, STRYV, MALACHIII
2024-09-03|16:43|THERE'S NOTHING HOLDIN' ME BACK|SHAWN MENDES
2024-09-03|16:31|THE MONSTER|EMINEM, RIHANNA
2024-09-03|16:25|WOMAN'S WORLD|KATY PERRY
2024-09-03|16:22|WHAT WAS I MADE FOR?|BILLIE EILISH
2024-09-03|16:17|CIDADE|BÁRBARA TINOCO, BÁRBARA BANDEIRA
2024-09-03|16:14|STICK SEASON|NOAH KAHAN
2024-09-03|16:10|HERE WITHOUT YOU|3 DOORS DOWN
2024-09-03|16:07|GAROTA|MANINHO, MARISA LIZ
2024-09-03|16:03|BAD LIAR|IMAGINE DRAGONS
2024-09-03|16:00|BEAUTIFUL THINGS|BENSON BOONE
2024-09-03|15:53|LUA|IVANDRO
2024-09-03|15:49|A SKY FULL OF STARS|COLDPLAY
2024-09-03|15:40|AUSTIN|DASHA
2024-09-03|15:29|SNOW (HEY OH)|RED HOT CHILI PEPPERS
2024-09-03|15:26|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-03|15:22|FELICES LOS 4|MALUMA
2024-09-03|15:19|WISH YOU THE BEST|LEWIS CAPALDI
2024-09-03|15:15|13 MULHERES|EXPENSIVE SOUL
2024-09-03|15:12|BELONG TOGETHER|MARK AMBOR
2024-09-03|15:08|YOU FOUND ME|THE FRAY
2024-09-03|15:06|WHY WHY WHY|SHAWN MENDES
2024-09-03|15:02|STAY|RIHANNA, MIKKY EKKO
2024-09-03|14:59|TATTOO|LOREEN
2024-09-03|14:51|MOMENTO (UMA ESPÉCIE DE CÉU)|PEDRO ABRUNHOSA, CAT
2024-09-03|14:48|HOUDINI|EMINEM
2024-09-03|14:39|SEE YOU AGAIN|WIZ KHALIFA, CHARLIE PUTH
2024-09-03|14:29|STAR|REAMONN
2024-09-03|14:26|LOVE AGAIN|RICHIE CAMPBELL
2024-09-03|14:22|ALL FOR YOU|CIAN DUCROT, ELLA HENDERSON
2024-09-03|14:19|SKIN|RAG'N'BONE MAN
2024-09-03|14:15|NOITE|IVANDRO, VITOR KLEY
2024-09-03|14:12|HOUDINI|DUA LIPA
2024-09-03|14:08|ANOTHER PERFECT DAY|AMERICAN HI-FI
2024-09-03|14:05|LOVE THE HELL OUT OF YOU|LEWIS CAPALDI
2024-09-03|14:02|A NOSSA DANÇA|CALEMA
2024-09-03|13:59|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-03|13:53|GIRLS LIKE YOU|MAROON 5
2024-09-03|13:50|BENÇÃO|MIZZY MILES, BISPO, VAN ZEE
2024-09-03|13:47|ALWAYS REMEMBER US THIS WAY|LADY GAGA
2024-09-03|13:38|LET ME LOVE YOU|DJ SNAKE, JUSTIN BIEBER
2024-09-03|13:34|HEAVEN|CIAN DUCROT
2024-09-03|13:24|LET'S GET IT STARTED|BLACK EYED PEAS
2024-09-03|13:21|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-03|13:18|BLAME|CALVIN HARRIS, JOHN NEWMAN
2024-09-03|13:14|GLIMPSE OF US|JOJI
2024-09-03|13:11|ANDORINHAS|ANA MOURA
2024-09-03|13:09|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-03|13:06|APOLOGIZE|TIMBALAND, ONEREPUBLIC
2024-09-03|13:02|ILLUSION|DUA LIPA
2024-09-03|12:59|SOMEONE YOU LOVED|LEWIS CAPALDI
2024-09-03|12:56|LOSE CONTROL|TEDDY SWIMS
2024-09-03|12:51|INESQUECÍVEL|GIULIA BE, LUAN SANTANA
2024-09-03|12:48|LOOK WHO'S LAUGHING NOW|BENJAMIN INGROSSO
2024-09-03|12:39|A MILLION DREAMS|PINK
2024-09-03|12:29|VIVA LA VIDA|COLDPLAY
2024-09-03|12:26|CASA|FERNANDO DANIEL
2024-09-03|12:23|FOLLOW YOU|IMAGINE DRAGONS
2024-09-03|12:19|I SEE FIRE|ED SHEERAN
2024-09-03|12:17|TATA|SLOW J
2024-09-03|12:14|FLOWERS|MILEY CYRUS
2024-09-03|12:09|WHITE FLAG|DIDO
2024-09-03|12:06|STARGAZING|MYLES SMITH
2024-09-03|12:03|DESPEDIDA DE SOLTEIRA|BÁRBARA TINOCO
2024-09-03|12:00|TOO SWEET|HOZIER
2024-09-03|11:53|SAUDADE|MIGUEL ARAÚJO, OS QUATRO E MEIA
2024-09-03|11:44|I WON'T GIVE UP|JASON MRAZ
2024-09-03|11:41|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-03|11:32|CRY ME A RIVER|JUSTIN TIMBERLAKE
2024-09-03|11:28|GAROTA|MANINHO, MARISA LIZ
2024-09-03|11:25|HYMN FOR THE WEEKEND|COLDPLAY, BEYONCÉ
2024-09-03|11:22|I'M GOOD (BLUE)|DAVID GUETTA, BEBE REXHA
2024-09-03|11:19|CHAMADA NÃO ATENDIDA|BÁRBARA TINOCO
2024-09-03|11:16|BEAUTIFUL THINGS|BENSON BOONE
2024-09-03|11:11|EVERYTIME|BRITNEY SPEARS
2024-09-03|11:08|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|11:02|HEAVEN|NIALL HORAN
2024-09-03|10:56|MOVE|ADAM PORT, STRYV, MALACHIII
2024-09-03|10:53|FALA-ME A VERDADE|BIA CABOZ, PIRUKA
2024-09-03|10:40|A THOUSAND YEARS|CHRISTINA PERRI
2024-09-03|10:37|EARNED IT|THE WEEKND
2024-09-03|10:33|SHE'S SO HIGH|KURT NILSEN
2024-09-03|10:29|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-03|10:24|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-03|10:11|AGARRA EM MIM|ANA MOURA, PEDRO MAFAMA
2024-09-03|10:08|BELONG TOGETHER|MARK AMBOR
2024-09-03|09:58|PLANETA|BISPO, BÁRBARA TINOCO
2024-09-03|09:54|PERFECT|ED SHEERAN
2024-09-03|09:50|AMIGOS|PABLO ALBORÁN, MARIA BECERRA
2024-09-03|09:43|COMO É LINDA|CAROLINA DESLANDES
2024-09-03|09:40|AUSTIN|DASHA
2024-09-03|08:39|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-03|08:28|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-03|08:20|GOOD LUCK, BABE!|CHAPPELL ROAN
2024-09-03|08:12|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|07:55|OLÁ, SOLIDÃO|OS QUATRO E MEIA
2024-09-03|07:52|WOMAN'S WORLD|KATY PERRY
2024-09-03|07:43|HEAVEN|CIAN DUCROT
2024-09-03|07:38|TOO SWEET|HOZIER
2024-09-03|07:27|TATA|SLOW J
2024-09-03|07:22|ONDE VAIS|BÁRBARA BANDEIRA, CARMINHO
2024-09-03|07:18|BAM BAM|CAMILA CABELLO, ED SHEERAN
2024-09-03|07:12|ARE YOU WITH ME|LOST FREQUENCIES
2024-09-03|07:07|CASA|D.A.M.A., BUBA ESPINHO
2024-09-03|06:56|PURPLE IRISES|BLAKE SHELTON, GWEN STEFANI
2024-09-03|06:47|NEED YOU NOW|LADY ANTEBELLUM
2024-09-03|06:43|GAROTA|MANINHO, MARISA LIZ
2024-09-03|06:40|DEMONS|IMAGINE DRAGONS
2024-09-03|06:36|À DERIVA|CATARINA CASTANHAS
2024-09-03|06:34|WOMAN'S WORLD|KATY PERRY
2024-09-03|06:27|GHOST|JUSTIN BIEBER
2024-09-03|06:23|PORTAS DO SOL|NENA [PT]
2024-09-03|06:20|MERCY|SHAWN MENDES
2024-09-03|06:17|LOOK WHO'S LAUGHING NOW|BENJAMIN INGROSSO
2024-09-03|06:11|WAKE ME UP WHEN SEPTEMBER ENDS|GREEN DAY
2024-09-03|06:09|NADA MUDA|MATHEUS PARAIZO
2024-09-03|06:05|AM I WRONG|NICO & VINZ
2024-09-03|06:02|TATTOO|LOREEN
2024-09-03|05:59|ALONE|LIQUIDEEP
2024-09-03|05:55|ANOTHER LOVE|TOM ODELL
2024-09-03|05:52|OUTRO PLANETA|VIRGUL
2024-09-03|05:49|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-03|05:45|AO TEU OUVIDO|BUBA ESPINHO, BÁRBARA TINOCO
2024-09-03|05:42|SI ANTES TE HUBIERA CONOCIDO|KAROL G
2024-09-03|05:37|AMOR DE FERRO|PEDRO ABRUNHOSA, DIOGO PIÇARRA
2024-09-03|05:33|CAN'T HOLD US|MACKLEMORE & RYAN LEWIS, RAY DALTON
2024-09-03|05:31|WHY WHY WHY|SHAWN MENDES
2024-09-03|05:28|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-03|05:24|HIGHER POWER|COLDPLAY
2024-09-03|05:21|HEY BROTHER|AVICII
2024-09-03|05:18|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-03|05:14|HOUDINI|DUA LIPA
2024-09-03|05:12|ROOTS|CALUM SCOTT
2024-09-03|05:08|DESAMOR|MARIZA, GSON
2024-09-03|05:04|SAVE THE WORLD|SWEDISH HOUSE MAFIA
2024-09-03|05:02|BELONG TOGETHER|MARK AMBOR
2024-09-03|04:58|BREAKEVEN|THE SCRIPT
2024-09-03|04:53|READ ALL ABOUT IT (PART III)|EMELI SANDÉ
2024-09-03|04:50|COMO É LINDA|CAROLINA DESLANDES
2024-09-03|04:47|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-03|04:44|AQUI|LEONOR ARROJA
2024-09-03|04:40|IF I LOSE MYSELF|ONEREPUBLIC
2024-09-03|04:37|NOITE|IVANDRO, VITOR KLEY
2024-09-03|04:34|SOMEBODY SAVE ME|EMINEM, JELLY ROLL
2024-09-03|04:29|LET IT GO|JAMES BAY
2024-09-03|04:25|DEVIA IR (VERSÃO DA BÁRBARA)|BÁRBARA TINOCO
2024-09-03|04:21|BAD HABITS|ED SHEERAN
2024-09-03|04:18|LOVE THE HELL OUT OF YOU|LEWIS CAPALDI
2024-09-03|04:14|O AMOR É ASSIM|HMB, CARMINHO
2024-09-03|04:11|MOVE|ADAM PORT, STRYV, MALACHIII
2024-09-03|04:07|BURN|ELLIE GOULDING
2024-09-03|04:04|LEMBRAS-TE DE MIM|NENA [PT], CAROLINA DE DEUS
2024-09-03|04:00|FEELSLIKEIMFALLINGINLOVE|COLDPLAY
2024-09-03|03:57|LOSE CONTROL|TEDDY SWIMS
2024-09-03|03:53|BEAUTIFUL LIE|KEEMO, COSMO KLEIN, TIM ROYKO
2024-09-03|03:50|HUMAN|RAG'N'BONE MAN
2024-09-03|03:47|HÁ SEMPRE UMA MÚSICA|DIOGO PIÇARRA
2024-09-03|03:44|AUSTIN|DASHA
2024-09-03|03:41|CHAKRAS|IVANDRO, JULINHO KSD
2024-09-03|03:37|DEATH WISH LOVE|BENSON BOONE
2024-09-03|03:34|A NOSSA VEZ|CALEMA
2024-09-03|03:30|TITANIUM|DAVID GUETTA, SIA
2024-09-03|03:27|ILLUSION|DUA LIPA
2024-09-03|03:24|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-03|03:20|WRECKED|IMAGINE DRAGONS
2024-09-03|03:17|ROAR|KATY PERRY
2024-09-03|03:15|MAIS AMOR|WILSON HONRADO, FILIP V-AGE, ALLAN MASSAY, LATON
2024-09-03|03:11|HEAVEN|NIALL HORAN
2024-09-03|03:09|FOUND YOU FIRST|ALEC BENJAMIN
2024-09-03|03:05|ATÉ AO FIM|MANINHO
2024-09-03|03:02|JURAMENTO ETERNO DE SAL|ÁLVARO DE LUNA
2024-09-03|02:59|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-03|02:55|ON THE FLOOR|JENNIFER LOPEZ, PITBULL
2024-09-03|02:52|GRENADE|BRUNO MARS
2024-09-03|02:48|SE ME VENS SALVAR|MÓNICA TEOTÓNIO, LATTE
2024-09-03|02:45|TOO SWEET|HOZIER
2024-09-03|02:41|CONTRA PROBABILIDADES|BISPO, JULINHO KSD
2024-09-03|02:38|I NEED YOUR LOVE|CALVIN HARRIS, ELLIE GOULDING
2024-09-03|02:34|FONES NOS OUVIDOS|NENA [PT]
2024-09-03|02:31|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-03|02:27|PHOTOGRAPH|ED SHEERAN
2024-09-03|02:25|TATA|SLOW J
2024-09-03|02:22|DANCE THE NIGHT|DUA LIPA
2024-09-03|02:18|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|02:15|O SOL|VITOR KLEY
2024-09-03|02:11|HOUDINI|EMINEM
2024-09-03|02:07|LAST FRIDAY NIGHT (T.G.I.F.)|KATY PERRY
2024-09-03|02:04|MARIA JOANA|NUNO RIBEIRO, MARIZA, CALEMA
2024-09-03|02:00|FUNERAL|TEDDY SWIMS
2024-09-03|01:56|FORGET ME|LEWIS CAPALDI
2024-09-03|01:53|DANCING WITH A STRANGER|SAM SMITH, NORMANI
2024-09-03|01:50|WANT TO WANT ME|JASON DERULO
2024-09-03|01:47|DON'T YOU WORRY CHILD|SWEDISH HOUSE MAFIA
2024-09-03|01:45|NADA MUDA|MATHEUS PARAIZO
2024-09-03|01:40|HEAVEN|CIAN DUCROT
2024-09-03|01:36|NA ESCOLA|OS QUATRO E MEIA
2024-09-03|01:32|CLOSE TO YOU|GRACIE ABRAMS
2024-09-03|01:29|SEI LÁ|BÁRBARA TINOCO
2024-09-03|01:25|BLINDING LIGHTS|THE WEEKND
2024-09-03|01:21|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-03|01:18|GAROTA|MANINHO, MARISA LIZ
2024-09-03|01:14|LOVE TONIGHT|SHOUSE
2024-09-03|01:10|ONE MORE NIGHT|MAROON 5
2024-09-03|01:07|OUTRO PLANETA|VIRGUL
2024-09-03|01:03|AMIGOS|PABLO ALBORÁN, MARIA BECERRA
2024-09-03|01:00|LUCKY|HALSEY
