DAY|TIME PLAYED|SONG TITLE|SONG ARTIST
2024-09-03|13:14|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-03|13:17|PERFUME|CALEMA
2024-09-03|13:21|FLOWERS|MILEY CYRUS
2024-09-03|13:24|BAD ROMANCE|LADY GAGA
2024-09-03|13:28|ELA NÃO SABE POIS NÃO|BÁRBARA TINOCO
2024-09-03|13:37|WOMANS WORLD|KATY PERRY
2024-09-03|13:39|MÃE|D.A.M.A
2024-09-03|13:43|LUNCH|BILLIE EILISH
2024-09-03|13:46|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-03|13:57|AUSTIN|DASHA
2024-09-03|14:00|FIRE - OFFICIAL UEFA EURO 2024 SONG|MEDUZA, ONEREPUBLIC, LEONY
2024-09-03|14:03|LEMBRAS-TE DE MIM|NENA, CAROLINA DE DEUS
2024-09-03|14:06|THE NIGHTS|AVICII
2024-09-03|14:09|CANT CATCH ME NOW|OLIVIA RODRIGO
2024-09-03|14:12|GOOD LUCK, BABE|CHAPELLE ROAN
2024-09-03|14:16|ANTES DELA DIZER QUE SIM|BÁRBARA TINOCO
2024-09-03|14:19|SAFE AND SOUND|CAPITAL CITIES
2024-09-03|14:22|RAISE YOUR GLASS|PINK
2024-09-03|14:25|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|14:29|CANÇÃO DO ELEVADOR|AFONSO DUBRAZ
2024-09-03|14:32|BELONG TOGETHER|MARK AMBOR
2024-09-03|14:34|ALÔ|DILLAZ FEAT. PLUTONIO
2024-09-03|14:38|CLOSE TO YOU|GRACIE ABRAMS
2024-09-03|14:41|POKER FACE|LADY GAGA
2024-09-03|14:45|LOVE AGAIN|RICHIE CAMPBELL
2024-09-03|14:59|THE SOUND OF SILENCE|DISTURBED, CYRIL REMIX
2024-09-03|15:02|DUSK TILL DAWN|ZAYN FT. SIA
2024-09-03|15:06|FUMAÇA|BARBARA BANDEIRA, VEIGH
2024-09-03|15:09|ESPRESSO|SABRINA CARPENTER
2024-09-03|15:12|APOLOGIZE|TIMBALAND [+] ONEREPUBLIC
2024-09-03|15:15|A BAR SONG|SHABOOZEY
2024-09-03|15:18|PODE TENTAR|MANINHO
2024-09-03|15:20|HEAT WAVES|GLASS ANIMALS
2024-09-03|15:24|BENÇÃO|MIZZY MILES, VAN ZEE, BISPO
2024-09-03|15:27|LAST FRIDAY NIGHT (T.G.I.F.)|KATY PERRY
2024-09-03|15:36|WATER|TYLA
2024-09-03|15:40|IDIOTA|JÃO
2024-09-03|15:43|DIE WITH A SMILE|BRUNO MARS, LADY GAGA
2024-09-03|15:47|STARGAZING|MYLES SMITH
2024-09-03|15:59|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-03|16:02|A NOSSA DANÇA|CALEMA
2024-09-03|16:05|IF YOURE NOT THE ONE|DANIEL BEDINGFIELD
2024-09-03|16:08|I ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-03|16:12|NOITE|IVANDRO, VITOR KLEY
2024-09-03|16:15|A DONDE VAS|ANTONIO JOSÉ FT. DIOGO PIÇARRA
2024-09-03|16:19|GIRLFRIEND|AVRIL LAVIGNE
2024-09-03|16:23|HOUDINI|EMINEM
2024-09-03|16:26|FORTNIGHT|TAYLOR SWIFT, POST MALONE
2024-09-03|16:30|SKYFALL|ADELE
2024-09-03|16:39|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-03|16:41|EU E TU|MIKE 11 FT. D.A.M.A.
2024-09-03|16:46|I DONT WANNA WAIT|DAVID GUETTA, ONEREPUBLIC
2024-09-03|16:57|TOO SWEET|HOZIER
2024-09-03|17:01|BLINDING LIGHTS|THE WEEKND
2024-09-03|17:05|RITINHA|ATOA, GRUPO ACADÉMICO SEISTETOS
2024-09-03|17:07|PLEASE, PLEASE, PLEASE|SABRINA CARPENTER
2024-09-03|17:10|GRENADE|BRUNO MARS
2024-09-03|17:14|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|17:17|PORTAS DO SOL|NENA
2024-09-03|17:21|IDGAF (CLEAN VERSION)|DUA LIPA
2024-09-03|17:25|GAROTA|MANINHO, MARISA LIZ
2024-09-03|17:28|CRY ME A RIVER|JUSTIN TIMBERLAKE
2024-09-03|17:39|AMIGOS|PABLO ALBORAN, MARIA BECERRA
2024-09-03|17:42|ASSOBIA PARA O LADO|CARLÃO
2024-09-03|17:46|THE DOOR|TEDDY SWIMS
2024-09-03|18:00|AUSTIN|DASHA
2024-09-03|18:03|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-03|18:08|LUNCH|BILLIE EILISH
2024-09-03|18:11|COMO É LINDA|CAROLINA DESLANDES
2024-09-03|18:15|WOMANS WORLD|KATY PERRY
2024-09-03|18:18|CASA|D.A.M.A., BUBA ESPINHO
2024-09-03|18:26|ELA NÃO SABE POIS NÃO|BÁRBARA TINOCO
2024-09-03|18:31|SCARED TO START|MICHAEL MARCAGI
2024-09-03|18:34|SAUDADE|MIGUEL ARAUJO, OS QUATRO E MEIA
2024-09-03|18:42|A BAR SONG|SHABOOZEY
2024-09-03|18:44|CHASING CARS|SNOW PATROL
2024-09-03|18:58|TATTOO|LOREEN
2024-09-03|19:01|FONES NOS OUVIDOS|NENA
2024-09-03|19:07|GOOD LUCK, BABE|CHAPELLE ROAN
2024-09-03|19:10|ALÔ|DILLAZ FEAT. PLUTONIO
2024-09-03|19:15|LEAVE THE DOOR OPEN|BRUNO MARS & ANDERSON PAAK, SILK SONIC
2024-09-03|19:18|TE AMO|CALEMA
2024-09-03|19:28|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-03|19:36|FIRE - OFFICIAL UEFA EURO 2024 SONG|MEDUZA, ONEREPUBLIC, LEONY
2024-09-03|19:39|LEMBRAS-TE DE MIM|NENA, CAROLINA DE DEUS
2024-09-03|19:44|ESPRESSO|SABRINA CARPENTER
2024-09-03|19:54|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-03|19:57|SAIA DA CAROLINA|CAROLINA DESLANDES
2024-09-03|20:00|CANT GET YOU OUT OF MY HEAD|KYLIE MINOGUE
2024-09-03|20:04|CLOSE TO YOU|GRACIE ABRAMS
2024-09-03|20:07|BENÇÃO|MIZZY MILES, VAN ZEE, BISPO
2024-09-03|20:11|STARGAZING|MYLES SMITH
2024-09-03|20:13|A SKY FULL OF STARS|COLDPLAY
2024-09-03|20:17|SEM TI|SLOW J
2024-09-03|20:19|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-03|20:22|DONT START NOW|DUA LIPA
2024-09-03|20:32|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|20:35|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-03|20:39|DIE WITH A SMILE|BRUNO MARS, LADY GAGA
2024-09-03|20:43|TODO DE TI|RAUW ALEJANDRO
2024-09-03|20:46|KILL BILL|SZA
2024-09-03|20:55|LOSE CONTROL|TEDDY SWIMS
2024-09-03|20:59|FEEL THIS MOMENT|PITBULL [+] CHRISTINA AGUILERA
2024-09-03|21:03|CANÇÃO DO ELEVADOR|AFONSO DUBRAZ
2024-09-03|21:06|HOUDINI|EMINEM
2024-09-03|21:10|NOITE|IVANDRO, VITOR KLEY
2024-09-03|21:13|AUSTIN|DASHA
2024-09-03|21:16|COMO ANTES|MATIAS DAMÁSIO
2024-09-03|21:19|SACRIFICE|THE WEEKND FT SWEDISH HOUSE MAFIA
2024-09-03|21:23|GAROTA|MANINHO, MARISA LIZ
2024-09-03|21:26|UNWRITTEN|NATASHA BEDINGFIELD
2024-09-03|21:34|PLEASE, PLEASE, PLEASE|SABRINA CARPENTER
2024-09-03|21:37|TREVO|ANAVITORIA FT. DIOGO PIÇARRA
2024-09-03|21:40|I ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-03|21:44|FUMAÇA|BARBARA BANDEIRA, VEIGH
2024-09-03|21:47|LET ME LOVE YOU|DJ SNAKE, JUSTIN BIEBER
2024-09-03|21:57|LET IT GO|JAMES BAY
2024-09-03|22:02|ARTHURS THEME|CHRISTOPHER CROSS
2024-09-03|22:06|STAND BY A WOMAN|LENNY KRAVITZ
2024-09-03|22:10|FORTNIGHT|TAYLOR SWIFT, POST MALONE
2024-09-03|22:14|BE ALRIGHT|DEAN LEWIS
2024-09-03|22:17|HALO|BEYONCÉ
2024-09-03|22:21|TALVEZ|CAROLINA DE DEUS
2024-09-03|22:24|WITNESS ME|JACOB COLLER, SHAWN MENDES, STORMZY
2024-09-03|22:28|BLEEDING LOVE|LEONA LEWIS
2024-09-03|22:32|SEI LÁ|BÁRBARA TINOCO
2024-09-03|22:38|SCARED TO START|MICHAEL MARCAGI
2024-09-03|22:41|STUCK ON YOU|LIONEL RICHIE
2024-09-03|22:44|NOSSO QUADRO|ANA CASTELA & AGROPLAY
2024-09-03|22:55|WHAT WAS I MADE FOR|BILLIE EILISH
2024-09-03|22:58|DIAS CINZENTOS|NUNO RIBEIRO
2024-09-03|23:01|LOVE YOURSELF|JUSTIN BIEBER
2024-09-03|23:05|EU E TU|MIKE 11 FT. D.A.M.A.
2024-09-03|23:10|DONT KNOW WHY|NORAH JONES
2024-09-03|23:13|EASY ON ME|ADELE
2024-09-03|23:17|AGAIN|LENNY KRAVITZ
2024-09-03|23:20|JUST THE WAY YOU ARE|BARRY WHITE
2024-09-03|23:25|TREM BALA|ANA VILELA FT. DAVID CARREIRA
2024-09-03|23:28|BUBBLY|COLBIE CAILLAT
2024-09-03|23:34|LOCKED AWAY|R. CITY [+] ADAM LEVINE
2024-09-03|23:38|MADE FOR ME|MUNI LONG
2024-09-03|23:41|TONIGHT I CELEBRATE MY LOVE|PEABO BRYSON [+] ROBERTA FLACK
2024-09-03|23:44|HOME|MICHAEL BUBLE
2024-09-03|23:48|BRUTOS DIAMANTES|SYRO, BISPO
2024-09-03|23:51|ITS A SIN|YEARS & YEARS
2024-09-03|23:58|EYES CLOSED|ED SHEERAN
2024-09-03|00:02|DONT GIVE UP|PETER GABRIEL, KATE BUSH
2024-09-03|00:07|THANK YOU|DIDO
2024-09-03|00:10|BEAUTIFUL THINGS|BENSON BOONE
2024-09-03|00:13|HOLD MY HAND|LADY GAGA
2024-09-03|00:17|SOMEONE LIKE YOU|ADELE
2024-09-03|00:20|BOA SORTE, GOOD LUCK|VANESSA DA MATA [+] BEN HARPER
2024-09-03|00:24|THINKING OUT LOUD|ED SHEERAN
2024-09-03|00:28|UNCONDITIONALLY|KATY PERRY
2024-09-03|00:32|MOÇA|IVANDRO
2024-09-03|00:37|USED TO BE YOUNG|MILEY CYRUS
2024-09-03|00:40|JUST BECAUSE|ANITA BAKER
2024-09-03|00:44|CARRO|BÁRBARA BANDEIRA, DILLAZ
2024-09-03|00:48|STAY|RIHANNA [+] MIKKY EKKO
2024-09-03|00:52|SEI LÁ|BÁRBARA TINOCO
2024-09-03|00:57|TOO SWEET|HOZIER
2024-09-03|01:01|I DONT WANNA WAIT|DAVID GUETTA, ONEREPUBLIC
2024-09-03|01:04|BABY|JUSTIN BIEBER
2024-09-03|01:08|EARNED IT|THE WEEKND
2024-09-03|01:11|FOI ASSIM QUE ACONTECEU|MARISA LIZ
2024-09-03|01:14|HOUDINI|EMINEM
2024-09-03|01:18|THE NIGHTS|AVICII
2024-09-03|01:21|BUSY (FOR ME)|AUREA
2024-09-03|01:25|POKER FACE|LADY GAGA
2024-09-03|01:29|NOITE|IVANDRO, VITOR KLEY
2024-09-03|01:34|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|01:37|NADA MUDA|MATHEUS PARAISO
2024-09-03|01:39|PLEASE, PLEASE, PLEASE|SABRINA CARPENTER
2024-09-03|01:42|THE DOOR|TEDDY SWIMS
2024-09-03|01:46|ARE YOU WITH ME|LOST FREQUENCIES
2024-09-03|01:50|A BAR SONG|SHABOOZEY
2024-09-03|01:53|MAMACITA|BLACK EYED PEAS X OZUNA X J. REY SOUL
2024-09-03|01:57|GAROTA|MANINHO, MARISA LIZ
2024-09-03|02:00|COMPLICATED|AVRIL LAVIGNE
2024-09-03|02:04|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-03|02:07|LUNCH|BILLIE EILISH
2024-09-03|02:10|UM DIA HEI DE VOLTAR|BUBA ESPINHO FT. BANDIDOS DO CANTE
2024-09-03|02:13|BROKEN STRINGS|JAMES MORRISON [+] NELLY FURTADO
2024-09-03|02:18|PAINT THE TOWN RED|DOJA CAT
2024-09-03|02:21|AMIGA DA MINHA MULHER|SEU JORGE
2024-09-03|02:27|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-03|02:30|COMO É LINDA|CAROLINA DESLANDES
2024-09-03|02:32|SORRY|JUSTIN BIEBER
2024-09-03|02:36|SCARED TO START|MICHAEL MARCAGI
2024-09-03|02:38|MARIA JOANA|NUNO RIBEIRO, CALEMA, MARIZA
2024-09-03|02:42|FIRE - OFFICIAL UEFA EURO 2024 SONG|MEDUZA, ONEREPUBLIC, LEONY
2024-09-03|02:45|BEAUTIFUL GIRLS|SEAN KINGSTON
2024-09-03|02:50|TATTOO|LOREEN
2024-09-03|02:53|CLOSE TO YOU|GRACIE ABRAMS
2024-09-03|02:57|ONE MORE TIME|DAFT PUNK
2024-09-03|03:01|FRIDAY|RITON X NIGHTCRAWLERS FT. MUFASA E HYPEMAN
2024-09-03|03:03|O TEMPO VAI ESPERAR|OS QUATRO E MEIA
2024-09-03|03:07|WOMANS WORLD|KATY PERRY
2024-09-03|03:10|SHUT UP AND DANCE|WALK THE MOON
2024-09-03|03:13|CASA|FERNANDO DANIEL
2024-09-03|03:16|VALERIE|MARK RONSON [+] AMY WINEHOUSE
2024-09-03|03:20|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-03|03:24|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-03|03:27|HÁ SEMPRE UMA MUSICA|DIOGO PIÇARRA
2024-09-03|03:30|GOOD LUCK, BABE|CHAPELLE ROAN
2024-09-03|03:33|DIE WITH A SMILE|BRUNO MARS, LADY GAGA
2024-09-03|03:37|FELICES LOS 4|MALUMA
2024-09-03|03:41|FONES NOS OUVIDOS|NENA
2024-09-03|03:45|LA TORTURA|SHAKIRA [+] ALEJANDRO SANZ
2024-09-03|03:51|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|03:54|I FEEL IT COMING|THE WEEKND FT. DAFT PUNK
2024-09-03|03:58|ELA NÃO SABE POIS NÃO|BÁRBARA TINOCO
2024-09-03|04:01|RAISE YOUR GLASS|PINK
2024-09-03|04:05|ESPRESSO|SABRINA CARPENTER
2024-09-03|04:07|I ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-03|04:11|OUTRO PLANETA|VIRGUL
2024-09-03|04:14|ROCK YOUR BODY|JUSTIN TIMBERLAKE
2024-09-03|04:18|TACONES ROJOS|SEBASTIAN YATRA
2024-09-03|04:21|MOMENTO|PEDRO ABRUNHOSA
2024-09-03|04:27|AUSTIN|DASHA
2024-09-03|04:30|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-03|04:34|ONE MORE NIGHT|MAROON 5
2024-09-03|04:37|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-03|04:40|A NOSSA DANÇA|CALEMA
2024-09-03|04:44|I DONT WANNA WAIT|DAVID GUETTA, ONEREPUBLIC
2024-09-03|04:46|ONE|MARY J. BLIGE, U2
2024-09-03|04:52|LOSE CONTROL|TEDDY SWIMS
2024-09-03|04:55|LUNCH|BILLIE EILISH
2024-09-03|04:58|MY LOVE|JUSTIN TIMBERLAKE FEAT. T.I.
2024-09-03|05:03|LOVIN ON ME|JACK HARLOW
2024-09-03|05:05|TATA|SLOW J
2024-09-03|05:07|STARGAZING|MYLES SMITH
2024-09-03|05:10|HOW WOULD YOU FEEL|ED SHEERAN
2024-09-03|05:15|TREM BALA|ANA VILELA FT. DAVID CARREIRA
2024-09-03|05:18|DOWN|JAY SEAN FEAT. LIL WAYNE
2024-09-03|05:21|LEMBRAS-TE DE MIM|NENA, CAROLINA DE DEUS
2024-09-03|05:26|A BAR SONG|SHABOOZEY
2024-09-03|05:29|ESPERAVA MAIS DE TI|BIANCA BARROS, NUNO LANHOSO, RITA ROCHA
2024-09-03|05:31|HOUDINI|EMINEM
2024-09-03|05:34|THE DOOR|TEDDY SWIMS
2024-09-03|05:38|BLANK SPACE|TAYLOR SWIFT
2024-09-03|05:42|CANÇÃO DO ELEVADOR|AFONSO DUBRAZ
2024-09-03|05:45|GIVE IT TO ME|JUSTIN TIMBERLAKE [+] NELLY FURTADO
2024-09-03|05:48|ATE JÁ|TIAGO BANDEIRA
2024-09-03|05:51|COLD HEART (PNAU REMIX)|ELTON JOHN, DUA LIPA
2024-09-03|05:54|LOCKED OUT OF HEAVEN|BRUNO MARS
2024-09-03|05:58|AGARRA EM MIM|ANA MOURA FT. PEDRO MÁFAMA
2024-09-03|06:00|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-03|06:05|ALÔ|DILLAZ FEAT. PLUTONIO
2024-09-03|06:09|HIGHER POWER|COLDPLAY
2024-09-03|06:16|STICK SEASON|NOAH KAHAN
2024-09-03|06:21|BENÇÃO|MIZZY MILES, VAN ZEE, BISPO
2024-09-03|06:24|STAY|THE KID LAROI FT. JUSTIN BIEBER
2024-09-03|06:28|FIRE - OFFICIAL UEFA EURO 2024 SONG|MEDUZA, ONEREPUBLIC, LEONY
2024-09-03|06:31|BAD HABITS|ED SHEERAN
2024-09-03|06:39|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-03|06:42|MELHOR PARA MIM|ZÉ VARGAS, TIAGO LEITE
2024-09-03|06:50|PLEASE, PLEASE, PLEASE|SABRINA CARPENTER
2024-09-03|06:53|CLOSER|THE CHAINSMOKERS [+] HALSEY
2024-09-04|07:04|A BAR SONG|SHABOOZEY
2024-09-04|07:10|SE EU|FERNANDO DANIEL FT. MELIM
2024-09-04|07:18|WOMANS WORLD|KATY PERRY
2024-09-04|07:22|LEAVE THE DOOR OPEN|BRUNO MARS & ANDERSON PAAK, SILK SONIC
2024-09-04|07:26|SORRY|JUSTIN BIEBER
2024-09-04|07:34|CALL OUT MY NAME|THE WEEKND
2024-09-04|07:38|ELA NÃO SABE POIS NÃO|BÁRBARA TINOCO
2024-09-04|07:43|POMPEII|BASTILLE
2024-09-04|07:50|I LIKE THE WAY YOU KISS ME|ARTEMAS
2024-09-04|07:55|VOLTAS|FERNANDO DANIEL
2024-09-04|08:05|PAINT THE TOWN RED|DOJA CAT
2024-09-04|08:11|TUSA|KAROL G. X NICKI MINAJ
2024-09-04|08:20|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-04|08:26|EVERYTIME WE TOUCH|DAVID GUETTA
2024-09-04|08:36|GOOD LUCK, BABE|CHAPELLE ROAN
2024-09-04|08:47|TREVO|ANAVITORIA FT. DIOGO PIÇARRA
2024-09-04|08:54|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-04|09:05|IF I WERE A BOY|BEYONCÉ
2024-09-04|09:12|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|09:19|FRIDAY|RITON X NIGHTCRAWLERS FT. MUFASA E HYPEMAN
2024-09-04|09:24|ALÔ|DILLAZ FEAT. PLUTONIO
2024-09-04|09:34|BELONG TOGETHER|MARK AMBOR
2024-09-04|09:39|CASA|FERNANDO DANIEL
2024-09-04|09:42|DILEMA|NELLY [+] KELLY ROLAND
2024-09-04|09:48|ESPRESSO|SABRINA CARPENTER
2024-09-04|10:00|THE SOUND OF SILENCE|DISTURBED, CYRIL REMIX
2024-09-04|10:03|ACORDAR|SYRO
2024-09-04|10:06|STARGAZING|MYLES SMITH
2024-09-04|10:09|UNFORGETTABLE|FRENCH MONTANA FEAT. SWAE LEE
2024-09-04|10:13|AUSTIN|DASHA
2024-09-04|10:15|IDIOTA|JÃO
2024-09-04|10:18|NOITE|IVANDRO, VITOR KLEY
2024-09-04|10:22|I ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-04|10:25|I DONT WANNA WAIT|DAVID GUETTA, ONEREPUBLIC
2024-09-04|10:28|SHE WILL BE LOVED|MAROON 5
2024-09-04|10:32|HOUDINI|EMINEM
2024-09-04|10:36|GAROTA|MANINHO, MARISA LIZ
2024-09-04|10:39|DIAMONDS|RIHANNA
2024-09-04|10:43|RITINHA|ATOA, GRUPO ACADÉMICO SEISTETOS
2024-09-04|10:46|GIRLFRIEND|AVRIL LAVIGNE
2024-09-04|10:59|A BAR SONG|SHABOOZEY
2024-09-04|11:02|DESPEDIDA DE SOLTEIRA|BÁRBARA TINOCO
2024-09-04|11:05|FORTNIGHT|TAYLOR SWIFT, POST MALONE
2024-09-04|11:09|IF I AINT GOT YOU|ALICIA KEYS
2024-09-04|11:12|FONES NOS OUVIDOS|NENA
2024-09-04|11:16|THE DOOR|TEDDY SWIMS
2024-09-04|11:19|I FOLLOW RIVERS (THE MAGICIAN REMIX)|LYKKE LI
2024-09-04|11:23|ANTES DA NOITE ACABAR|BIANCA BARROS
2024-09-04|11:26|PLEASE, PLEASE, PLEASE|SABRINA CARPENTER
2024-09-04|11:29|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-04|11:37|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-04|11:40|ELA NÃO SABE POIS NÃO|BÁRBARA TINOCO
2024-09-04|11:43|BAD HABITS|ED SHEERAN
2024-09-04|11:46|LOVE YOURSELF|JUSTIN BIEBER
2024-09-04|12:00|TOO SWEET|HOZIER
2024-09-04|12:04|HOT IN HERRE|NELLY
2024-09-04|12:07|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-04|12:11|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-04|12:14|BRUTOS DIAMANTES|SYRO, BISPO
2024-09-04|12:17|LUNCH|BILLIE EILISH
2024-09-04|12:20|LEMBRAS-TE DE MIM|NENA, CAROLINA DE DEUS
2024-09-04|12:23|HALL OF FAME|THE SCRIPT [+] WILL.I.AM
2024-09-04|12:26|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-04|12:29|BAD DAY|DANIEL POWTER
2024-09-04|12:39|COVER ME IN SUNSHINE|PINK & WILLOW SAGE HEART
2024-09-04|12:41|ALÔ|DILLAZ FEAT. PLUTONIO
2024-09-04|12:44|WOMANS WORLD|KATY PERRY
2024-09-04|12:47|BOA SORTE, GOOD LUCK|VANESSA DA MATA [+] BEN HARPER
2024-09-04|12:58|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|13:01|QUEM ME DERA|MARIZA
2024-09-04|13:05|SCARED TO START|MICHAEL MARCAGI
2024-09-04|13:08|UMBRELLA|RIHANNA
2024-09-04|13:11|CANÇÃO DO ELEVADOR|AFONSO DUBRAZ
2024-09-04|13:15|CLOSE TO YOU|GRACIE ABRAMS
2024-09-04|13:18|SAY YOU WONT LET GO|JAMES ARTHUR
2024-09-04|13:22|SEM TI|SLOW J
2024-09-04|13:24|GOOD LUCK, BABE|CHAPELLE ROAN
2024-09-04|13:27|BENÇÃO|MIZZY MILES, VAN ZEE, BISPO
2024-09-04|13:36|AUSTIN|DASHA
2024-09-04|13:39|NOITE|IVANDRO, VITOR KLEY
2024-09-04|13:42|DANCE THE NIGHT|DUA LIPA
2024-09-04|13:45|FUMAÇA|BARBARA BANDEIRA, VEIGH
2024-09-04|13:48|ELASTIC HEART|SIA
2024-09-04|13:59|TATTOO|LOREEN
2024-09-04|14:02|TAL COMO SOU|FERNANDO DANIEL
2024-09-04|14:05|ESPRESSO|SABRINA CARPENTER
2024-09-04|14:07|WATERMELON SUGAR|HARRY STYLES
2024-09-04|14:10|DIE WITH A SMILE|BRUNO MARS, LADY GAGA
2024-09-04|14:14|NÃO ME IMPORTO|CAROLINA DESLANDES
2024-09-04|14:18|MON AMOUR (REMIX)|ZZOILO & AITANA
2024-09-04|14:21|GAROTA|MANINHO, MARISA LIZ
2024-09-04|14:24|A BAR SONG|SHABOOZEY
2024-09-04|14:27|I ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-04|14:31|CRAZY IN LOVE|BEYONCÉ FEAT. JAY-Z
2024-09-04|14:34|EU E TU|MIKE 11 FT. D.A.M.A.
2024-09-04|14:39|STARGAZING|MYLES SMITH
2024-09-04|14:42|ARE YOU WITH ME|LOST FREQUENCIES
2024-09-04|14:44|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-04|14:56|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-04|14:59|AMOR DE FERRO|DIOGO PIÇARRA, PEDRO ABRUNHOSA
2024-09-04|15:02|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-04|15:05|YOU`RE BEAUTIFUL|JAMES BLUNT
2024-09-04|15:08|RITINHA|ATOA, GRUPO ACADÉMICO SEISTETOS
2024-09-04|15:11|BURN|ELLIE GOULDING
2024-09-04|15:15|I DONT WANNA WAIT|DAVID GUETTA, ONEREPUBLIC
2024-09-04|15:17|ROSAS|KAPPA JOTTA, MUN
2024-09-04|15:20|HOUDINI|EMINEM
2024-09-04|15:24|GET LUCKY|DAFT PUNK [+] PHARRELL WILLIAMS
2024-09-04|15:34|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-04|15:37|LET HER GO|PASSENGER
2024-09-04|15:41|ELA NÃO SABE POIS NÃO|BÁRBARA TINOCO
2024-09-04|15:44|TACONES ROJOS|SEBASTIAN YATRA
2024-09-04|15:57|LOSE CONTROL|TEDDY SWIMS
2024-09-04|16:01|EMPIRE STATE OF MIND|ALICIA KEYS
2024-09-04|16:04|COMO É LINDA|CAROLINA DESLANDES
2024-09-04|16:07|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|16:10|POPULAR|THE WEEKND, PLAYBOI CARTI
2024-09-04|16:14|THE DOOR|TEDDY SWIMS
2024-09-04|16:14|CASA|D.A.M.A., BUBA ESPINHO
2024-09-04|16:17|ROXANNE|ARIZONA ZERVAS
2024-09-04|16:20|PLEASE, PLEASE, PLEASE|SABRINA CARPENTER
2024-09-04|16:23|RUDE BOY|RIHANNA
2024-09-04|16:32|SHIVERS|ED SHEERAN
2024-09-04|16:36|LEMBRAS-TE DE MIM|NENA, CAROLINA DE DEUS
2024-09-04|16:39|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-04|16:41|JURO|JOANA OLIVEIRA
2024-09-04|16:45|LUNCH|BILLIE EILISH
2024-09-04|16:57|AUSTIN|DASHA
2024-09-04|17:00|NÃO DEVIA|NUNO RIBEIRO, LOONY JOHNSON
2024-09-04|17:03|STICK SEASON|NOAH KAHAN
2024-09-04|17:06|CLOCKS|COLDPLAY
2024-09-04|17:10|ALÔ|DILLAZ FEAT. PLUTONIO
2024-09-04|17:14|STAY|THE KID LAROI FT. JUSTIN BIEBER
2024-09-04|17:16|FIRE - OFFICIAL UEFA EURO 2024 SONG|MEDUZA, ONEREPUBLIC, LEONY
2024-09-04|17:19|OUTROS PLANOS|RITA ROCHA
2024-09-04|17:22|WOMANS WORLD|KATY PERRY
2024-09-04|17:25|THEREFORE I AM|BILLIE EILISH
2024-09-04|17:34|A BAR SONG|SHABOOZEY
2024-09-04|17:37|MAMACITA|BLACK EYED PEAS X OZUNA X J. REY SOUL
